Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,VIP
32.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0233_01,Mars,False,F/45/S,TRAPPIST-1e,False
43.0,224.687617481203,888.0,0.0,0.0,0.0,Keitha Josey,0234_01,Earth,False,F/50/P,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,0237_01,Europa,True,B/11/P,TRAPPIST-1e,False
37.0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0239_01,Mars,False,missing,TRAPPIST-1e,False
35.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,0240_01,Mars,True,F/52/P,TRAPPIST-1e,False
33.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0241_01,Europa,missing,E/11/P,55 Cancri e,False
18.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,0242_01,missing,False,F/46/S,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0243_01,Earth,True,G/37/S,TRAPPIST-1e,False
43.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,0244_01,Mars,True,missing,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,0244_02,Mars,True,F/47/S,55 Cancri e,missing
46.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,0245_01,Europa,False,C/6/P,55 Cancri e,False
33.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0245_02,Europa,False,C/6/P,TRAPPIST-1e,False
21.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0246_01,Mars,False,D/8/P,TRAPPIST-1e,False
33.0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0248_01,Europa,False,C/10/S,TRAPPIST-1e,False
47.0,224.687617481203,0.0,0.0,0.0,0.0,Camily Kramosley,0250_01,Earth,True,G/38/S,PSO J318.5-22,False
54.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,0251_01,missing,True,C/11/S,55 Cancri e,False
30.0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0252_01,Earth,False,F/53/P,TRAPPIST-1e,False
29.0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0253_01,Earth,False,G/42/P,TRAPPIST-1e,False
21.0,702.0,172.0,408.0,2.0,6.0,Race Stenson,0254_01,Earth,False,F/54/P,TRAPPIST-1e,False
24.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,0255_01,Europa,True,A/3/S,TRAPPIST-1e,False
21.0,1664.0,0.0,173.72916912197996,0.0,0.0,Errohs Berte,0257_01,Mars,False,F/49/S,55 Cancri e,False
60.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,0257_02,Mars,True,F/49/S,TRAPPIST-1e,False
22.0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0258_01,Earth,False,F/50/S,TRAPPIST-1e,False
26.0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0260_01,Europa,False,E/16/S,TRAPPIST-1e,False
26.0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0261_01,Earth,False,F/56/P,TRAPPIST-1e,False
28.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,0263_01,Earth,True,G/43/P,TRAPPIST-1e,False
39.0,0.0,0.0,0.0,311.1387779083431,0.0,Etair Herpumble,0265_01,Europa,True,D/8/S,TRAPPIST-1e,False
13.0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0267_01,Earth,False,F/51/S,TRAPPIST-1e,False
47.0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,0269_01,Earth,False,F/52/S,55 Cancri e,False
63.0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0270_01,Earth,False,F/59/P,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,0275_01,Europa,True,D/9/S,55 Cancri e,False
50.0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,0277_01,Earth,False,F/61/P,55 Cancri e,False
35.0,0.0,0.0,0.0,888.0,304.8547912992357,Judya Beachez,0278_01,Earth,False,missing,TRAPPIST-1e,False
45.0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0278_02,Earth,False,G/45/P,TRAPPIST-1e,False
19.0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,0281_01,Earth,False,F/63/P,TRAPPIST-1e,False
21.0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,0282_01,Earth,False,F/54/S,TRAPPIST-1e,False
29.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,0283_01,Earth,True,G/46/P,PSO J318.5-22,False
22.0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,0283_02,Earth,False,F/64/P,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,0285_01,Europa,True,E/16/P,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,0285_02,Europa,True,E/16/P,55 Cancri e,False
57.0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0286_01,Earth,False,F/65/P,55 Cancri e,False
39.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,0287_01,Europa,True,missing,55 Cancri e,False
28.0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0287_02,Europa,False,B/12/P,TRAPPIST-1e,False
19.0,0.0,0.0,0.0,0.0,828.0,Gory Delez,0288_01,Earth,False,F/55/S,55 Cancri e,False
19.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,0289_01,Europa,True,C/12/S,55 Cancri e,False
26.0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,0290_01,Europa,False,B/7/S,55 Cancri e,False
17.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,0290_02,Europa,True,B/7/S,TRAPPIST-1e,False
43.0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,0290_03,Europa,missing,B/7/S,TRAPPIST-1e,False
9.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,0290_04,Europa,False,B/7/S,55 Cancri e,False
40.0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,0291_01,Europa,False,D/10/S,TRAPPIST-1e,False
50.0,0.0,0.0,0.0,311.1387779083431,0.0,Phonons Roforhauge,0294_01,Europa,True,B/8/S,TRAPPIST-1e,False
24.0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,0297_01,Earth,False,G/47/P,TRAPPIST-1e,False
57.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,0298_01,Europa,True,A/3/P,55 Cancri e,False
16.0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0301_01,Earth,True,missing,TRAPPIST-1e,False
23.0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0302_01,Earth,False,F/67/P,TRAPPIST-1e,False
23.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,0303_01,missing,True,G/41/S,TRAPPIST-1e,False
28.0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0304_01,Europa,False,E/18/S,TRAPPIST-1e,False
23.0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0305_01,Europa,False,C/7/P,55 Cancri e,False
23.0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0306_01,Earth,False,E/19/S,TRAPPIST-1e,False
18.0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,0307_01,Earth,False,F/59/S,TRAPPIST-1e,False
18.0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0309_01,Earth,False,F/60/S,TRAPPIST-1e,False
67.0,224.687617481203,230.0,0.0,4476.0,241.0,Naviton Coudered,0310_01,Europa,False,missing,TRAPPIST-1e,False
60.0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,0313_01,Earth,False,F/68/P,PSO J318.5-22,False
28.82793046746535,0.0,0.0,173.72916912197996,0.0,0.0,Jona Mckinsond,0313_02,Earth,True,G/50/P,55 Cancri e,False
49.0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,0313_03,Earth,False,F/68/P,55 Cancri e,False
0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,0313_04,Earth,False,G/50/P,55 Cancri e,False
26.0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0314_01,Earth,False,G/51/P,55 Cancri e,False
35.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,0315_01,missing,True,G/42/S,PSO J318.5-22,False
24.0,0.0,2628.0,173.72916912197996,170.0,0.0,Hallah Sorbitter,0316_01,Europa,False,B/9/S,TRAPPIST-1e,False
20.0,0.0,0.0,0.0,0.0,304.8547912992357,Beneba Sorbitter,0316_02,Europa,True,B/9/S,TRAPPIST-1e,False
18.0,0.0,2.0,0.0,311.1387779083431,0.0,Breney Bellarkerd,0320_01,Earth,False,G/44/S,TRAPPIST-1e,False
21.0,0.0,5.0,3.0,0.0,304.8547912992357,Garley Bellarkerd,0320_02,Earth,False,G/44/S,TRAPPIST-1e,False
59.0,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0321_01,missing,False,F/61/S,TRAPPIST-1e,True
13.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,0322_01,Earth,True,G/45/S,PSO J318.5-22,False
43.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0324_01,Earth,True,G/53/P,55 Cancri e,False
29.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0326_01,Earth,True,G/47/S,TRAPPIST-1e,False
19.0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,0327_01,Earth,False,missing,TRAPPIST-1e,False
2.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,0330_01,Europa,False,C/14/S,TRAPPIST-1e,False
32.0,247.0,4651.0,0.0,46.0,202.0,missing,0330_02,Europa,False,C/14/S,TRAPPIST-1e,False
33.0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0330_03,Europa,False,C/14/S,TRAPPIST-1e,False
25.0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0331_01,Earth,False,F/72/P,TRAPPIST-1e,False
29.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,0333_01,Mars,True,F/73/P,55 Cancri e,False
29.0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0334_01,Mars,False,F/62/S,TRAPPIST-1e,False
44.0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0336_01,Earth,False,F/74/P,TRAPPIST-1e,False
2.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,0337_01,Mars,True,F/63/S,55 Cancri e,False
19.0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,0337_02,Mars,False,F/63/S,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,missing,0337_03,Mars,False,F/63/S,55 Cancri e,False
18.0,0.0,0.0,173.72916912197996,0.0,0.0,Ireen Guerson,0338_01,Earth,True,G/48/S,TRAPPIST-1e,False
38.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,0340_01,Europa,True,B/10/S,55 Cancri e,False
5.0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0341_01,Earth,True,G/57/P,PSO J318.5-22,False
31.0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0343_01,Earth,False,F/76/P,PSO J318.5-22,False
30.0,0.0,0.0,0.0,0.0,0.0,Berios Racke,0345_01,Mars,True,E/21/S,TRAPPIST-1e,False
15.0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,0346_01,Earth,True,G/59/P,55 Cancri e,False
27.0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0347_01,Mars,False,F/64/S,TRAPPIST-1e,False
22.0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,0348_01,Mars,False,D/12/P,TRAPPIST-1e,False
36.0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,0348_02,Mars,missing,missing,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,0350_01,Earth,True,G/60/P,PSO J318.5-22,False
23.0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0352_01,Mars,False,F/78/P,TRAPPIST-1e,False
18.0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,0355_01,Earth,True,missing,TRAPPIST-1e,False
36.0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,0356_01,Europa,True,B/15/P,55 Cancri e,False
41.0,224.687617481203,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0357_01,Earth,False,F/65/S,TRAPPIST-1e,False
50.0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,0358_01,Earth,True,G/50/S,TRAPPIST-1e,False
32.0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,0358_02,Earth,True,G/50/S,PSO J318.5-22,False
26.0,148.0,0.0,453.0,0.0,88.0,Celine Popez,0359_01,Earth,False,F/66/S,PSO J318.5-22,False
15.0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0360_01,Earth,False,F/67/S,TRAPPIST-1e,False
33.0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,0361_01,Earth,False,F/68/S,55 Cancri e,False
28.82793046746535,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0365_01,Earth,False,G/51/S,55 Cancri e,False
26.0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0368_01,Mars,False,F/82/P,TRAPPIST-1e,False
61.0,0.0,0.0,0.0,0.0,0.0,Batech Perte,0368_02,Mars,True,F/82/P,TRAPPIST-1e,False
24.0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,0369_01,Earth,False,G/53/S,TRAPPIST-1e,False
30.0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,0370_01,Earth,False,F/83/P,TRAPPIST-1e,False
24.0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,0371_01,Mars,True,F/84/P,TRAPPIST-1e,False
24.0,0.0,5.0,0.0,2766.0,0.0,missing,0372_01,Earth,False,F/85/P,TRAPPIST-1e,False
41.0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,0373_01,Earth,True,G/62/P,TRAPPIST-1e,False
20.0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0375_01,Earth,False,E/22/P,TRAPPIST-1e,False
22.0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,0376_01,Earth,False,G/54/S,TRAPPIST-1e,False
63.0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0377_01,Europa,False,C/15/S,55 Cancri e,False
18.0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0378_01,Europa,False,B/11/S,55 Cancri e,False
21.0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,0378_02,Europa,True,B/11/S,55 Cancri e,False
79.0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,0378_03,Europa,False,B/11/S,TRAPPIST-1e,False
56.0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,0378_04,Europa,True,B/11/S,TRAPPIST-1e,False
13.0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,0378_05,Europa,True,B/11/S,TRAPPIST-1e,False
33.0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,0378_06,Europa,False,B/11/S,TRAPPIST-1e,False
32.0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,0378_07,Europa,True,B/11/S,TRAPPIST-1e,False
31.0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,0379_01,Earth,False,G/63/P,TRAPPIST-1e,False
26.0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,0380_01,Europa,True,missing,55 Cancri e,False
18.0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,0381_01,Europa,True,B/16/P,55 Cancri e,False
38.0,0.0,0.0,173.72916912197996,0.0,0.0,Aston Mosteraked,0381_02,Europa,True,B/16/P,55 Cancri e,False
23.0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,0382_01,missing,False,G/64/P,missing,False
28.0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0383_01,Earth,False,G/55/S,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,0383_02,Earth,True,G/55/S,PSO J318.5-22,False
0.0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,0384_01,Earth,False,G/56/S,55 Cancri e,False
14.0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,0384_02,Earth,False,G/56/S,TRAPPIST-1e,False
23.0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,0385_01,Earth,False,G/65/P,TRAPPIST-1e,False
49.0,0.0,0.0,0.0,0.0,0.0,Verek Merce,0387_01,Earth,True,G/66/P,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,0388_01,Earth,True,G/57/S,TRAPPIST-1e,False
18.0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,0389_01,Earth,False,E/23/P,TRAPPIST-1e,False
27.0,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,0391_01,Europa,False,C/9/P,PSO J318.5-22,True
48.0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,0392_01,Earth,False,E/24/P,TRAPPIST-1e,False
31.0,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,0395_01,Europa,False,B/17/P,55 Cancri e,True
61.0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,0395_02,Europa,False,B/17/P,55 Cancri e,False
18.0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,0396_01,Earth,True,G/59/S,TRAPPIST-1e,False
45.0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,0397_01,Mars,True,F/69/S,TRAPPIST-1e,False
22.0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,0398_01,Mars,False,D/13/S,TRAPPIST-1e,False
30.0,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,0401_01,Mars,False,D/14/S,TRAPPIST-1e,True
30.0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0401_02,Mars,False,D/14/S,TRAPPIST-1e,False
32.0,0.0,0.0,0.0,0.0,0.0,Teron Sageng,0402_01,missing,True,D/15/S,55 Cancri e,True
43.0,353.0,896.0,0.0,0.0,2.0,Push Wate,0403_01,Mars,False,D/13/P,TRAPPIST-1e,True
17.0,177.0,458.07720329024676,0.0,310.0,7.0,Denis Flowensley,0405_01,Earth,False,F/89/P,55 Cancri e,False
23.0,224.687617481203,21.0,0.0,0.0,1699.0,Dandy Mirez,0407_01,Earth,False,G/69/P,TRAPPIST-1e,False
20.0,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,0407_02,Earth,False,F/90/P,TRAPPIST-1e,False
39.0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,0407_03,Earth,True,G/69/P,TRAPPIST-1e,False
35.0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,0408_01,Mars,False,E/25/P,TRAPPIST-1e,False
31.0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,0409_01,Mars,False,F/71/S,TRAPPIST-1e,False
21.0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,0410_01,Earth,False,F/72/S,55 Cancri e,False
16.0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,0411_01,Earth,False,F/91/P,TRAPPIST-1e,False
60.0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,0412_01,Europa,False,C/11/P,TRAPPIST-1e,False
18.0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,0413_01,Earth,False,F/92/P,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,0415_01,Earth,True,G/60/S,TRAPPIST-1e,False
68.0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,0417_01,Europa,True,B/18/P,55 Cancri e,False
22.0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,0417_02,Europa,False,B/18/P,55 Cancri e,False
59.0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,0417_03,Europa,True,B/18/P,TRAPPIST-1e,False
28.82793046746535,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,0423_01,Europa,False,B/19/P,TRAPPIST-1e,False
37.0,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,0425_01,Mars,False,F/96/P,TRAPPIST-1e,False
3.0,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,0425_02,Mars,True,F/96/P,TRAPPIST-1e,False
31.0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,0425_03,Mars,True,F/96/P,TRAPPIST-1e,False
31.0,417.0,458.07720329024676,7185.0,562.0,792.0,Algor Efulows,0427_01,Europa,False,E/26/P,TRAPPIST-1e,False
29.0,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,0428_01,Europa,False,C/16/S,TRAPPIST-1e,False
20.0,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,0429_01,Europa,False,A/5/S,55 Cancri e,False
46.0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,0429_02,Europa,True,A/5/S,55 Cancri e,False
29.0,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,0430_01,Earth,False,F/75/S,TRAPPIST-1e,False
43.0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,0431_01,Mars,True,F/97/P,TRAPPIST-1e,False
17.0,1483.0,10.0,0.0,0.0,0.0,Caper Knike,0432_01,Mars,False,F/76/S,TRAPPIST-1e,False
27.0,0.0,0.0,0.0,0.0,0.0,Hekark Mormonized,0433_01,Europa,missing,B/20/P,55 Cancri e,False
47.0,4.0,891.0,0.0,2962.0,3656.0,Naosura Mormonized,0433_02,Europa,False,B/20/P,TRAPPIST-1e,False
45.0,0.0,0.0,0.0,0.0,0.0,Row Pread,0434_01,Mars,True,F/77/S,TRAPPIST-1e,False
17.0,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,0435_01,Earth,True,G/62/S,TRAPPIST-1e,False
10.0,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,0436_01,Earth,False,G/63/S,55 Cancri e,False
56.0,46.0,11.0,0.0,622.0,0.0,Lilace Hodes,0436_02,Earth,False,G/63/S,PSO J318.5-22,False
39.0,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,0437_01,Earth,False,F/78/S,TRAPPIST-1e,False
40.0,7.0,0.0,840.0,26.0,0.0,Debora Oneiles,0437_02,Earth,False,F/78/S,PSO J318.5-22,False
40.0,224.687617481203,0.0,0.0,0.0,0.0,Dyonon Diateous,0438_01,Europa,True,B/13/S,TRAPPIST-1e,False
34.0,224.687617481203,5637.0,45.0,1936.0,56.0,Izarino Unciate,0439_01,Europa,False,C/13/P,55 Cancri e,False
32.0,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,0441_01,Earth,False,F/79/S,55 Cancri e,False
35.0,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,0442_01,Earth,False,F/98/P,TRAPPIST-1e,False
32.0,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,0444_01,Mars,False,D/15/P,TRAPPIST-1e,True
26.0,1869.0,0.0,136.0,0.0,0.0,Colal Curte,0444_02,missing,False,F/99/P,TRAPPIST-1e,True
25.0,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,0445_01,Earth,False,F/80/S,TRAPPIST-1e,False
26.0,0.0,0.0,0.0,77.0,715.0,Rice Marshopper,0445_02,missing,False,E/25/S,TRAPPIST-1e,False
22.0,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,0446_01,Europa,True,B/21/P,55 Cancri e,False
22.0,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,0447_01,Earth,False,F/81/S,TRAPPIST-1e,False
24.0,757.0,0.0,0.0,32.0,0.0,Elara Hoppernardy,0448_01,Earth,False,E/27/P,TRAPPIST-1e,False
32.0,0.0,0.0,0.0,0.0,0.0,missing,0448_02,Earth,True,G/71/P,PSO J318.5-22,False
11.0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,0449_01,Earth,True,G/64/S,TRAPPIST-1e,False
22.0,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,0452_01,Mars,True,E/26/S,TRAPPIST-1e,False
19.0,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,0453_01,Europa,True,B/14/S,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,0.0,0.0,Minopus Taptiritty,0453_02,Europa,True,missing,55 Cancri e,False
74.0,0.0,0.0,0.0,0.0,0.0,Wezena Taptiritty,0453_03,Europa,True,B/14/S,TRAPPIST-1e,False
28.0,5.0,4288.0,0.0,745.0,5.0,Tabius Geoconne,0454_01,Europa,missing,B/15/S,55 Cancri e,True
42.0,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,0454_02,Europa,True,B/15/S,TRAPPIST-1e,False
43.0,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,0454_03,Europa,True,B/15/S,TRAPPIST-1e,False
55.0,210.0,185.0,188.0,59.0,73.0,Lulah Hinetthews,0456_01,Earth,False,F/83/S,TRAPPIST-1e,False
19.0,0.0,0.0,747.0,26.0,0.0,Leonyl Poperez,0457_01,Earth,False,G/72/P,PSO J318.5-22,False
6.0,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,0457_02,Earth,True,G/72/P,TRAPPIST-1e,False
7.0,0.0,0.0,0.0,0.0,0.0,Joela Poperez,0457_03,Earth,False,G/72/P,TRAPPIST-1e,False
28.0,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,0458_01,Europa,True,D/16/S,55 Cancri e,False
15.0,2156.0,0.0,0.0,59.0,2.0,Hardy Nichoan,0459_01,Earth,False,F/84/S,TRAPPIST-1e,False
24.0,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,0460_01,Earth,True,G/65/S,PSO J318.5-22,False
31.0,0.0,869.0,0.0,0.0,0.0,Shany Yorkland,0461_01,Earth,False,E/27/S,PSO J318.5-22,False
22.0,0.0,70.0,182.0,612.0,20.0,Warry Yorkland,0461_02,Earth,False,F/85/S,TRAPPIST-1e,False
1.0,0.0,0.0,0.0,0.0,0.0,Len Yorkland,0461_03,Earth,False,G/66/S,55 Cancri e,False
50.0,0.0,0.0,0.0,0.0,0.0,Ronia Sosanturney,0462_01,Earth,True,G/67/S,missing,False
34.0,865.0,0.0,257.0,311.1387779083431,35.0,Grats Staf,0463_01,Mars,False,F/100/P,TRAPPIST-1e,False
14.0,928.0,852.0,81.0,0.0,0.0,Flamal Staf,0463_02,Mars,False,F/100/P,TRAPPIST-1e,False
19.0,4.0,10.0,0.0,1178.0,428.0,Deandy Chaellerty,0465_01,Earth,False,E/28/P,TRAPPIST-1e,False
28.82793046746535,0.0,654.0,22.0,146.0,4.0,Kyley Chaellerty,0465_02,Earth,False,E/28/P,TRAPPIST-1e,False
36.0,0.0,0.0,863.0,1.0,1.0,Aude Beachez,0466_01,Earth,False,F/101/P,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,0.0,0.0,Haryn Wynneyerson,0468_01,Earth,True,missing,TRAPPIST-1e,False
25.0,0.0,0.0,0.0,0.0,304.8547912992357,Aptal Binie,0470_01,Mars,True,F/86/S,55 Cancri e,False
36.0,0.0,0.0,0.0,0.0,0.0,Jurs Binie,0470_02,missing,True,F/86/S,TRAPPIST-1e,False
16.0,0.0,45.0,2.0,5183.0,170.0,Astab Fuelisent,0471_01,Europa,False,B/22/P,TRAPPIST-1e,False
